HP:0004403	Proximal esophageal atresia	MP:0003276	esophageal atresia	0.95	1
HP:0005715	Flattened knee epiphyses	MP:0005353	abnormal patella morphology	0.6060606061	0.7547169811
HP:0005716	Lethal skeletal dysplasia	MP:0005508	abnormal skeleton morphology	0.5	0.6666666667
HP:0005725	Nonopposable triphalangeal thumb	MP:0002543	brachyphalangia	0.8157894737	0.9538461538
HP:0005722	Hyperextensible thumb	MP:0008069	abnormal joint mobility	0.8421052632	1
HP:0005723	Shoe-shaped sella turcica	MP:0000438	abnormal cranium morphology	0.7837837838	1
HP:0005720	Shortening of all metacarpals	MP:0004634	short metacarpal bones	0.9852941176	1
HP:0030643	Vitelliform-like retinal lesions	MP:0001325	abnormal retina morphology	0.9259259259	1
HP:0030644	Blind-spot enlargment	MP:0002090	abnormal vision	0.9230769231	1
HP:0030641	Incomplete congenital stationary night blindness	MP:0008144	nyctalopia	0.6590909091	1
HP:0005696	Postaxial polydactyly type A	MP:0009744	postaxial polydactyly	0.9866666667	1
HP:0030642	Fundus albipunctatus	MP:0008144	nyctalopia	0.6304347826	1
HP:0005694	Partial fusion of proximal row of carpal bones	MP:0008915	fused carpal bones	0.9857142857	1
HP:0005692	Joint hyperflexibility	MP:0008069	abnormal joint mobility	0.8888888889	1
HP:0030640	Complete congenital stationary night blindness	MP:0008144	nyctalopia	0.6590909091	1
HP:0030636	Occult macular dystrophy	MP:0001325	abnormal retina morphology	0.8333333333	1
HP:0030637	Cone dysfunction syndrome	MP:0001325	abnormal retina morphology	0.9259259259	1
HP:0030634	Perifoveal ring of hyperautofluorescence surrounded by abnormal autofluorescence	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030635	Retinal dystrophy with early macular involvement	MP:0001325	abnormal retina morphology	0.9259259259	1
HP:0030632	Hypoautofluorescent macular lesions	MP:0005195	abnormal posterior eye segment morphology	0.8181818182	0.9473684211
HP:0030633	Perifoveal ring of hyperautofluorescence surrounded by normal autofluorescence	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030630	Irregular central macular autofluorescence	MP:0005195	abnormal posterior eye segment morphology	0.8181818182	0.9473684211
HP:0030631	Hyperautofluorescent macular lesions	MP:0005195	abnormal posterior eye segment morphology	0.8181818182	0.9473684211
HP:0030638	Congenital stationary night blindness with normal fundus	MP:0008144	nyctalopia	0.6744186047	1
HP:0030639	Congenital stationary night blindness with abnormal fundus	MP:0008144	nyctalopia	0.6744186047	1
HP:0030672	Asteroid hyalosis	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030673	Erosive vitreoretinopathy	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030671	Abnormality of the common tendinous ring	MP:0003743	abnormal facial morphology	0.6	0.8
HP:0030669	Abnormal morphology of the ocular adnexa	MP:0003743	abnormal facial morphology	0.6666666667	0.8
HP:0030667	Peripheral retinal neovascularization	MP:0005098	abnormal optic choroid morphology	0.6739130435	0.8378378378
HP:0030668	Periorbital dermoid cyst	MP:0003743	abnormal facial morphology	0.6	0.8
HP:0030665	Rubral tremor	MP:0000745	tremors	0.9642857143	1
HP:0030666	Retinal neovascularization	MP:0005098	abnormal optic choroid morphology	0.6888888889	0.8378378378
HP:0030663	Optically empty vitreous	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030664	Beevor's sign	MP:0000747	muscle weakness	0.5	1
HP:0030661	Vitreous snowballs	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030662	Vitreous inflammatory cells	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030652	Vitreous haze	MP:0005195	abnormal posterior eye segment morphology	0.6666666667	0.9473684211
HP:0030603	Abnormal optical coherence tomography	MP:0005195	abnormal posterior eye segment morphology	0.8571428571	0.9473684211
HP:0030604	Abnormal fundus fluorescein angiography	MP:0005195	abnormal posterior eye segment morphology	0.8571428571	0.9473684211
HP:0005659	Thoracic kyphoscoliosis	MP:0000069	kyphoscoliosis	0.7692307692	1
HP:0005656	Positional foot deformity	MP:0000576	clubfoot	0.8333333333	0.8333333333
HP:0030601	Abnormal posterior segment imaging	MP:0005195	abnormal posterior eye segment morphology	0.9	0.9473684211
HP:0030602	Abnormal fundus autofluorescence imaging	MP:0005195	abnormal posterior eye segment morphology	0.8571428571	0.9473684211
HP:0005655	Multiple digital exostoses	MP:0010079	increased osteochondroma incidence	0.52	0.5909090909
HP:0005652	Cortical sclerosis	MP:0000062	increased bone mineral density	0.7307692308	1
HP:0005653	Moderate generalized osteoporosis	MP:0000066	osteoporosis	0.8888888889	1
HP:0005650	Cutaneous syndactyly between fingers 2 and 5	MP:0000564	syndactyly	0.8863636364	1
HP:0030609	Photoreceptor layer loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030607	Reduced OCT-measured macular thickness	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030608	Increased OCT-measured macular thickness	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030605	Abnormal indocyanine green angiography	MP:0005195	abnormal posterior eye segment morphology	0.8571428571	0.9473684211
HP:0030606	Abnormal OCT-measured macular thickness	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0005667	Os odontoideum	MP:0004703	abnormal vertebral column morphology	0.6818181818	1
HP:0005665	Massively thickened long bone cortices	MP:0004148	increased compact bone thickness	0.6896551724	1
HP:0005661	Salmonella osteomyelitis	MP:0005190	osteomyelitis	0.9583333333	1
HP:0030625	Hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030626	Foveal intraretinal hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.72	0.9473684211
HP:0030623	Intraretinal hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0005678	Anterior atlanto-occipital dislocation	MP:0004703	abnormal vertebral column morphology	0.6818181818	1
HP:0030624	Subretinal hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0005679	Dupuytren contracture	MP:0003807	camptodactyly	0.7466666667	0.9032258065
HP:0005676	Rudimentary postaxial polydactyly of hands	MP:0009744	postaxial polydactyly	0.9866666667	1
HP:0030621	Foveal inner retinal layer loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030622	Abnormal foveal pit on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030620	Inner retinal layer loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0005671	Bilateral intracranial calcifications	MP:0000787	abnormal telencephalon morphology	0.7826086957	1
HP:0030629	Perifoveal ring of hyperautofluorescence	MP:0005195	abnormal posterior eye segment morphology	0.8181818182	0.9473684211
HP:0030627	Foveal hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030628	Foveal subretinal hyporeflective spaces on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.72	0.9473684211
HP:0030614	Foveal photoreceptor layer loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030615	Foveal photoreceptor outer segment loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030612	Abnormal retinal morphology on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.8181818182	0.9473684211
HP:0005689	Dermatoglyphic ridges abnormal	MP:0000572	abnormal autopod morphology	0.68	0.9714285714
HP:0030613	Abnormal foveal morphology on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0005687	Deformed humeral heads	MP:0005296	abnormal humerus morphology	0.8888888889	1
HP:0030610	Photoreceptor outer segment loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0030611	Retinal pigment epithelial loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.7826086957	0.9473684211
HP:0005688	Dysplastic distal thumb phalanges with a central hole	MP:0002543	brachyphalangia	0.775	0.9538461538
HP:0005686	Patchy osteosclerosis	MP:0000062	increased bone mineral density	0.9047619048	1
HP:0005684	Distal arthrogryposis	MP:0005503	abnormal tendon morphology	0.696969697	1
HP:0005681	Juvenile rheumatoid arthritis	MP:0003561	rheumatoid arthritis	0.9772727273	1
HP:0005682	Talocalcaneal synostosis	MP:0008919	fused tarsal bones	0.9864864865	1
HP:0030618	Increased OCT-measured foveal thickness	MP:0005195	abnormal posterior eye segment morphology	0.72	0.9473684211
HP:0005680	Tongue-like lumbar vertebral deformities	MP:0004687	split vertebrae	0.9310344828	0.9642857143
HP:0030619	Reduced OCT-measured foveal thickness	MP:0005195	abnormal posterior eye segment morphology	0.72	0.9473684211
HP:0030616	Foveal retinal pigment epithelial loss on macular OCT	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0030617	Abnormal OCT-measured foveal thickness	MP:0005195	abnormal posterior eye segment morphology	0.75	0.9473684211
HP:0040057	Abnormality of nasal hair	MP:0002939	head spot	0.5217391304	0.7741935484
HP:0040059	Calcification of ribs	MP:0000150	abnormal rib morphology	0.9333333333	1
HP:0040064	Abnormality of limbs	MP:0002115	abnormal limb bone morphology	1	1
HP:0040065	Abnormal morphology of bones of the upper limbs	MP:0004508	abnormal pectoral girdle bone morphology	0.9444444444	0.9444444444
HP:0040066	Abnormal morphology of bones of the lower limbs	MP:0004509	abnormal pelvic girdle bone morphology	0.8292682927	0.8292682927
HP:0040061	Osteosclerosis of the radius	MP:0000552	abnormal radius morphology	0.746031746	0.8392857143
HP:0040062	Slender radius	MP:0000552	abnormal radius morphology	0.9180327869	1
HP:0040063	Decreased adipose tissue	MP:0000003	abnormal adipose tissue morphology	0.9230769231	1
HP:0040068	Abnormality of limb bone	MP:0002115	abnormal limb bone morphology	1	1
HP:0040069	Abnormality of lower limb bone	MP:0004509	abnormal pelvic girdle bone morphology	0.8048780488	0.8048780488
HP:0040070	Abnormality of upper limb bone	MP:0004508	abnormal pectoral girdle bone morphology	0.9166666667	0.9166666667
HP:0040075	Hypopituitarism	MP:0003348	hypopituitarism	1	1
HP:0040077	Abnormal concentration of calcium in blood	MP:0001562	abnormal circulating calcium level	1	1
HP:0040078	Axonal degeneration	MP:0005405	axon degeneration	1	1
HP:0040071	Abnormal morphology of ulna	MP:0005108	abnormal ulna morphology	1	1
HP:0040072	Abnormality of forearm bone	MP:0004508	abnormal pectoral girdle bone morphology	0.75	0.9166666667
HP:0040073	Abnormal morphology of forearm bone	MP:0005108	abnormal ulna morphology	0.7678571429	0.7678571429
HP:0040039	Onycholysis of fingernails	MP:0012402	abnormal nail bed morphology	0.8787878788	1
HP:0040035	Abnormality of the fourth metatarsal bone	MP:0003072	abnormal metatarsal bone morphology	0.8620689655	0.9259259259
HP:0040036	Onychogryposis of fingernail	MP:0012400	nail dystrophy	0.8181818182	1
HP:0040042	Aplasia of the eccrine sweat glands	MP:0006367	absent sweat gland	0.8620689655	1
HP:0040043	Hypoplasia of the eccrine sweat glands	MP:0006367	absent sweat gland	0.8	0.96
HP:0040044	Hypoplasia of the diaphragm	MP:0002279	abnormal diaphragm morphology	0.8529411765	1
HP:0040045	Abnormality of the hemidiaphragms	MP:0002279	abnormal diaphragm morphology	0.5333333333	0.5517241379
HP:0040040	Onycholysis of toenails	MP:0012402	abnormal nail bed morphology	0.8787878788	1
HP:0040046	Abnormality of the left hemidiaphragm	MP:0002279	abnormal diaphragm morphology	0.5161290323	0.5517241379
HP:0040047	Abnormality of the right hemidiaphragm	MP:0002279	abnormal diaphragm morphology	0.5161290323	0.5517241379
HP:0040048	Aplasia of the left hemidiaphragm	MP:0002279	abnormal diaphragm morphology	0.5	0.5517241379
HP:0040049	Macular edema	MP:0001325	abnormal retina morphology	0.641025641	1
HP:0040053	Long lower eyelashes	MP:0000425	loss of eyelid cilia	0.8285714286	0.8923076923
HP:0040054	Short upper eyelashes	MP:0013898	short eyelid cilia	0.8571428571	1
HP:0040055	Short lower eyelashes	MP:0013898	short eyelid cilia	0.8571428571	1
HP:0040056	Absent upper eyelashes	MP:0000425	loss of eyelid cilia	0.9411764706	0.9846153846
HP:0040050	Sparse upper eyelashes	MP:0000425	loss of eyelid cilia	0.8055555556	0.8923076923
HP:0040051	Abnormality of upper eyelashes	MP:0013895	abnormal eyelid cilium morphology	0.8958333333	0.9772727273
HP:0040052	Abnormality of lower eyelashes	MP:0013895	abnormal eyelid cilium morphology	0.8958333333	0.9772727273
HP:0040017	Protruding coccyx	MP:0004509	abnormal pelvic girdle bone morphology	0.7884615385	1
HP:0040018	Clinodactyly of hallux	MP:0009049	abnormal hallux morphology	0.8928571429	0.9803921569
HP:0040019	Finger clinodactyly	MP:0006253	clinodactyly	0.8863636364	1
HP:0040013	Decreased mitochondrial number	MP:0011629	decreased mitochondria number	1	1
HP:0040014	Increased mitochondrial number	MP:0011628	increased mitochondria number	1	1
HP:0040015	Increased activity of mitochondrial respiratory chain	MP:0006036	abnormal mitochondrial physiology	0.6129032258	0.95
HP:0040016	Prominent coccyx	MP:0004509	abnormal pelvic girdle bone morphology	0.7735849057	1
HP:0030694	Pineal parenchymal cell neoplasm	MP:0013365	increased pineal gland tumor incidence	0.9714285714	1
HP:0030692	Brain neoplasm	MP:0003632	abnormal nervous system morphology	0.5555555556	1
HP:0030693	Supratentorial neoplasm	MP:0013365	increased pineal gland tumor incidence	0.5588235294	0.5588235294
HP:0030690	Gingival cleft	MP:0013130	abnormal gum color	0.9310344828	0.9642857143
HP:0030691	Divergence nystagmus	MP:0004844	abnormal vestibuloocular reflex	0.7068965517	1
HP:0030689	Decreased glucagon level	MP:0005418	abnormal circulating hormone level	0.9	1
HP:0030687	Abnormal glucagon level	MP:0005418	abnormal circulating hormone level	0.9473684211	1
HP:0030688	Increased glucagon level	MP:0005418	abnormal circulating hormone level	0.9	1
HP:0030685	Decreased adiponectin level	MP:0005418	abnormal circulating hormone level	0.9	1
HP:0030686	Increased adiponectin level	MP:0005418	abnormal circulating hormone level	0.9	1
HP:0040020	Radial deviation of the 5th finger	MP:0010772	abnormal pollex morphology	0.7636363636	0.9130434783
HP:0040021	Radial deviation of the thumb	MP:0010772	abnormal pollex morphology	0.8653846154	0.9782608696
HP:0040022	Clinodactyly of the 2nd finger	MP:0006253	clinodactyly	0.7647058824	1
HP:0040023	Clinodactyly of the thumb	MP:0010772	abnormal pollex morphology	0.8653846154	0.9782608696
HP:0040024	Clinodactyly of the 3rd finger	MP:0006253	clinodactyly	0.7647058824	1
HP:0040025	Clinodactyly of the 4th finger	MP:0006253	clinodactyly	0.7647058824	1
HP:0030683	Vaginitis	MP:0003541	vaginal inflammation	0.8947368421	0.9189189189
HP:0030684	Abnormal adiponectin level	MP:0005418	abnormal circulating hormone level	0.9473684211	1
HP:0030681	Abnormal morphology of myocardial trabeculae	MP:0005329	abnormal myocardium layer morphology	0.7727272727	0.8947368421
HP:0030682	Left ventricular noncompaction	MP:0005329	abnormal myocardium layer morphology	0.7391304348	0.8947368421
HP:0030680	Abnormality of cardiovascular system morphology	MP:0002127	abnormal cardiovascular system morphology	1	1
HP:0030679	Ash-leaf spot	MP:0005408	hypopigmentation	0.84	1
HP:0030676	Satyr ear	MP:0000022	abnormal ear shape	0.9583333333	1
HP:0030677	Mozart ear	MP:0000022	abnormal ear shape	0.9583333333	1
HP:0030675	Contracture of proximal interphalangeal joints of 2nd-5th fingers	MP:0003807	camptodactyly	0.6019417476	1
HP:0040031	Chorioretinal hyperpigmentation	MP:0005098	abnormal optic choroid morphology	0.68	0.9189189189
HP:0040032	Hypoplasia of the upper eyelids	MP:0013395	eyelid hypoplasia	0.9375	1
HP:0040033	Aplasia/Hypoplasia of the fifth metatarsal bone	MP:0004635	short metatarsal bones	0.8450704225	0.9090909091
HP:0040034	Abnormality of the second metatarsal bone	MP:0003072	abnormal metatarsal bone morphology	0.8620689655	0.9259259259
HP:0040030	Chorioretinal hypopigmentation	MP:0005098	abnormal optic choroid morphology	0.693877551	0.9189189189
HP:0040006	Mortality/Aging	MP:0010768	mortality/aging	1	1
HP:0040007	Absent pigmentation of chest	MP:0001189	absent skin pigmentation	0.8461538462	1
HP:0040008	Aplasia of facial bones	MP:0005274	abnormal viscerocranium morphology	0.9166666667	0.9705882353
HP:0040009	Hyperparakeratosis	MP:0003427	parakeratosis	0.9848484848	1
HP:0040004	Abnormality of corneal shape	MP:0001312	abnormal cornea morphology	0.9565217391	1
HP:0040010	Small posterior fossa	MP:0010029	abnormal basicranium morphology	0.8378378378	0.96875
HP:0040011	Flat posterior fossa	MP:0010029	abnormal basicranium morphology	0.8378378378	0.96875
HP:0040012	Chromsome breakage	MP:0008866	chromosomal instability	1	1
HP:0005609	Gallbladder dysfunction	MP:0005085	abnormal gallbladder physiology	0.9696969697	1
HP:0005607	Abnormality of the tracheobronchial system	MP:0002282	abnormal trachea morphology	0.75	0.75
HP:0005608	Bilobate gallbladder	MP:0005084	abnormal gallbladder morphology	0.9714285714	1
HP:0005605	Large cafe-au-lait macules with irregular margins	MP:0002095	abnormal skin pigmentation	0.6923076923	1
HP:0005606	Hyperpigmented nevi and streak	MP:0005606	increased bleeding time	0.7230769231	1
HP:0005612	Arthrogryposis-like hand anomaly	MP:0005503	abnormal tendon morphology	0.6764705882	1
HP:0005613	Aplasia/hypoplasia of the femur	MP:0004349	absent femur	0.8550724638	0.8550724638
HP:0005619	Thoracolumbar kyphosis	MP:0000160	kyphosis	0.6666666667	1
HP:0005617	Bilateral camptodactyly	MP:0003807	camptodactyly	0.6078431373	1
HP:0005625	Osteoporosis of vertebrae	MP:0004626	vertebral compression	0.78125	0.9615384615
HP:0005626	Posterior fusion of lumbosacral vertebrae	MP:0004612	fusion of vertebral bodies	0.9772727273	1
HP:0005623	Absent ossification of calvaria	MP:0000083	ectopic cranial bone growth	0.6851851852	0.7872340426
HP:0005621	Trapezoidal shaped vertebral bodies	MP:0000141	abnormal vertebral body morphology	0.9655172414	1
HP:0005622	Broad long bones	MP:0003723	abnormal long bone morphology	0.9375	1
HP:0005620	Hypermobility of interphalangeal joints	MP:0012199	abnormal interphalangeal joint	0.8	1
HP:0005627	Type D brachydactyly	MP:0002544	brachydactyly	0.975	1
HP:0005632	Absent forearm	MP:0000572	abnormal autopod morphology	0.7948717949	0.8857142857
HP:0005638	Decreased anterioposterior diameter of lumbar vertebral bodies	MP:0004706	short vertebral body	0.8333333333	1
HP:0005639	Hyperextensible hand joints	MP:0008069	abnormal joint mobility	0.8888888889	1
HP:0005648	Bilateral ulnar hypoplasia	MP:0004359	short ulna	0.987654321	1
HP:0005645	Intervertebral disk calcification	MP:0004685	calcified intervertebral disk	1	1
HP:0005643	Short 3rd toe	MP:0000561	adactyly	0.7702702703	0.8636363636
HP:0005640	Abnormal vertebral segmentation and fusion	MP:0004612	fusion of vertebral bodies	0.9772727273	1
HP:0005603	Numerous congenital melanocytic nevi	MP:0002095	abnormal skin pigmentation	0.8181818182	1
HP:0005602	Progressive vitiligo	MP:0010016	variable depigmentation	0.95	1
HP:0005600	Congenital giant melanocytic nevus	MP:0002095	abnormal skin pigmentation	0.8181818182	1
HP:0030530	Arcuate scotoma	MP:0002090	abnormal vision	0.8888888889	1
HP:0030526	Peripheral visual field constriction with 10-20 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0030527	Peripheral visual field constriction with <10 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0030524	Peripheral visual field constriction with 30-40 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0005579	Impaired reabsorption of chloride	MP:0013305	isosthenuria	0.9259259259	0.9615384615
HP:0030525	Peripheral visual field constriction with 20-30 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0030522	Peripheral visual field constriction with >50 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0030523	Peripheral visual field constriction with 40-50 degrees central field preserved	MP:0006152	tunnel vision	0.9285714286	0.962962963
HP:0030520	Binasal hemianopia	MP:0002090	abnormal vision	0.8571428571	1
HP:0005575	Hemolytic-uremic syndrome	MP:0002136	abnormal kidney physiology	0.9444444444	1
HP:0005576	Tubulointerstitial fibrosis	MP:0003215	renal interstitial fibrosis	1	1
HP:0030521	Bitemporal hemianopia	MP:0002090	abnormal vision	0.8571428571	1
HP:0005574	Non-acidotic proximal tubulopathy	MP:0002703	abnormal renal tubule morphology	0.84375	0.9
HP:0005571	Increased renal tubular phosphate reabsorption	MP:0013305	isosthenuria	0.9259259259	0.9615384615
HP:0005572	Decreased renal tubular phosphate excretion	MP:0013285	abnormal renal filtration	0.88	0.9166666667
HP:0030528	Paracentral scotoma	MP:0002090	abnormal vision	0.8888888889	1
HP:0030529	Ring scotoma	MP:0002090	abnormal vision	0.8888888889	1
HP:0030515	Moderate visual impairment	MP:0002001	blindness	0.9310344828	0.9642857143
HP:0030516	Homonymous hemianopia	MP:0002090	abnormal vision	0.8888888889	1
HP:0030513	Difficulty adjusting from light to dark	MP:0002090	abnormal vision	0.9230769231	1
HP:0030514	Difficulty adjusting from dark to light	MP:0002090	abnormal vision	0.9230769231	1
HP:0030511	Bradyopsia	MP:0002090	abnormal vision	0.96	1
HP:0005588	Patchy palmoplantar keratoderma	MP:0001242	hyperkeratosis	0.9649122807	1
HP:0030512	Difficulty adjusting to changes in luminance	MP:0002090	abnormal vision	0.96	1
HP:0005586	Hyperpigmentation in sun-exposed areas	MP:0002095	abnormal skin pigmentation	0.8181818182	1
HP:0030510	Combined hamartoma of the retinal pigment epithelium and retina	MP:0006183	increased retina hamartoma incidence	0.9827586207	1
HP:0005587	Profuse pigmented skin lesions	MP:0002095	abnormal skin pigmentation	0.9473684211	1
HP:0005584	Renal cell carcinoma	MP:0003602	increased renal hamartoma incidence	0.5	0.5263157895
HP:0005585	Spotty hyperpigmentation	MP:0002095	abnormal skin pigmentation	0.7826086957	1
HP:0005583	Tubular basement membrane disintegration	MP:0002703	abnormal renal tubule morphology	0.8709677419	0.9
HP:0005580	Duplication of renal pelvis	MP:0011803	double kidney pelvis	1	1
HP:0030519	Congruous heteronymous hemianopia	MP:0002090	abnormal vision	0.8571428571	1
HP:0030517	Heteronymous hemianopia	MP:0002090	abnormal vision	0.8888888889	1
HP:0030518	Congruous homonymous hemianopia	MP:0002090	abnormal vision	0.8571428571	1
HP:0030551	Visual acuity light perception with projection	MP:0006149	decreased visual acuity	0.9285714286	1
HP:0030552	Visual acuity light perception without projection	MP:0006149	decreased visual acuity	0.9285714286	1
HP:0030550	Unaided visual acuity 3.0 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030548	Unaided visual acuity 1.3 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030549	Unaided visual acuity 2.0 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030546	Unaided visual acuity 1.1 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030547	Unaided visual acuity 1.2 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0005599	Hypopigmentation of hair	MP:0002075	abnormal coat/hair pigmentation	0.8571428571	1
HP:0030544	Unaided visual acuity 0.9 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030545	Unaided visual acuity 1.0 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0005597	Congenital alopecia totalis	MP:0000414	alopecia	0.935483871	1
HP:0030542	Unaided visual acuity 0.7 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0005598	Facial telangiectasia in butterfly midface distribution	MP:0004175	telangiectases	0.9444444444	1
HP:0030543	Unaided visual acuity 0.8 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0005595	Generalized hyperkeratosis	MP:0001242	hyperkeratosis	0.9821428571	1
HP:0005593	Macular hypopigmented whorls, streaks, and patches	MP:0005408	hypopigmentation	0.875	1
HP:0005592	Giant melanosomes in melanocytes	MP:0002095	abnormal skin pigmentation	0.9	1
HP:0005590	Spotty hypopigmentation	MP:0005408	hypopigmentation	0.875	1
HP:0030540	Unaided visual acuity 0.5 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030541	Unaided visual acuity 0.6 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030537	Unaided visual acuity 0.2 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030538	Unaided visual acuity 0.3 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030535	Abnormal pinhole visual acuity test	MP:0006149	decreased visual acuity	0.9285714286	1
HP:0030536	Unaided visual acuity 0.1 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0030533	Abnormal unaided visual acuity test	MP:0006149	decreased visual acuity	0.9285714286	1
HP:0030534	Abnormal best corrected visual acuity test	MP:0006149	decreased visual acuity	0.9285714286	1
HP:0030531	Altitudinal visual field defect	MP:0002090	abnormal vision	0.9230769231	1
HP:0030532	Visual acuity test abnormality	MP:0006149	decreased visual acuity	0.962962963	1
HP:0030539	Unaided visual acuity 0.4 LogMAR	MP:0006149	decreased visual acuity	0.8965517241	1
HP:0005528	Bone marrow hypocellularity	MP:0013776	bone marrow failure	1	1
HP:0005537	Decreased mean platelet volume	MP:0008935	decreased mean platelet volume	1	1
HP:0005535	Exercise-induced hemolysis	MP:0001585	hemolytic anemia	0.9795918367	1
HP:0005534	Transient myeloproliferative syndrome	MP:0002026	increased leukemia incidence	0.9555555556	1
HP:0005531	Biphenotypic acute leukaemia	MP:0004049	increased acute promyelocytic leukemia incidence	0.9565217391	0.9777777778
HP:0005532	Macrocytic dyserythropoietic anemia	MP:0002811	macrocytic anemia	0.9852941176	1
HP:0005539	T-cell chronic lymphocytic lymphoma/leukemia	MP:0002026	increased leukemia incidence	0.9555555556	1
HP:0005548	Megakaryocytopenia	MP:0008255	decreased megakaryocyte cell number	1	1
HP:0005549	Congenital neutropenia	MP:0000222	decreased neutrophil cell number	0.9818181818	1
HP:0005546	Increased red cell osmotic resistance	MP:0002447	abnormal erythrocyte morphology	0.9696969697	1
HP:0005547	Myeloproliferative disorder	MP:0002026	increased leukemia incidence	0.9772727273	1
HP:0005542	Prolonged whole-blood clotting time	MP:0002396	abnormal hematopoietic system morphology/development	0.6153846154	1
HP:0005543	Reduced protein C activity	MP:0002396	abnormal hematopoietic system morphology/development	0.5714285714	1
HP:0005540	Red blood cell keratocytosis	MP:0002643	poikilocytosis	0.9705882353	1
HP:0005541	Congenital agranulocytosis	MP:0000334	decreased granulocyte number	0.9782608696	1
HP:0030504	Grouped congenital hypertrophy of retinal pigment epithelium	MP:0005103	abnormal retinal pigmentation	0.8666666667	1
HP:0005559	Abnormality of the kinin-kallikrein system	MP:0005416	abnormal circulating protein level	0.9444444444	1
HP:0030505	Nummular pigmentation of the retina	MP:0005103	abnormal retinal pigmentation	0.975	1
HP:0005557	Abnormality of the zygomatic arch	MP:0005270	abnormal zygomatic bone morphology	0.8695652174	0.9523809524
HP:0030502	Retinoschisis	MP:0001325	abnormal retina morphology	0.9615384615	1
HP:0030503	Macular telangiectasia	MP:0004175	telangiectases	0.6296296296	1
HP:0005558	Chronic leukemia	MP:0005481	increased chronic myelocytic leukemia incidence	0.9777777778	0.9777777778
HP:0030500	Yellow/white lesions of the macula	MP:0001325	abnormal retina morphology	0.8620689655	1
HP:0005556	Abnormality of the metopic suture	MP:0003842	abnormal metopic suture morphology	0.9791666667	0.9791666667
